timestamp,fid,raw_fps,loop_fps,total_ms,read_ms,vision_ms,vision_total_ms,seg_infer_ms,seg_post_ms,det_infer_ms,det_post_ms,ocr_ms,command_ms,planner_draw_ms,serial_ms,runtime_status_ms,hud_ms,display_ms,npu_load,npu_freq_mhz,cpu_usage_percent,cpu_max_core_percent,gpu_load_percent,gpu_freq_mhz,cpu_temp_c,loadavg_1m
1783753240.833211,36619,20.50,9.32,104.40,53.44,100.62,100.61,,,85.67,0.06,0.09,0.02,,3.62,44.60,,,100,1000.0,72.3,100.0,7.0,300.0,74.8,12.49
1783753240.920380,36624,25.00,7.50,0.66,21.58,91.23,91.21,,,69.41,0.07,0.10,0.02,,0.07,11.45,,,100,1000.0,69.4,97.2,0.0,300.0,74.8,12.49
1783753241.122769,36625,27.62,9.32,170.15,15.04,155.43,155.41,,,133.15,0.07,10.93,0.03,,3.70,44.60,,,100,1000.0,69.1,97.2,7.0,300.0,74.8,12.49
1783753241.144459,36627,24.71,7.50,103.33,16.60,102.99,102.97,,,100.73,0.06,0.20,0.02,,0.07,11.45,,,100,1000.0,69.4,97.2,0.0,300.0,74.8,12.49
1783753241.356693,36636,32.84,7.50,0.12,0.37,62.04,62.02,,,48.90,0.05,0.15,0.02,,0.08,15.37,,,100,1000.0,69.4,97.2,0.0,300.0,74.8,12.49
1783753241.559843,36640,18.01,9.67,0.14,26.84,50.29,50.27,,,35.26,0.08,0.11,0.02,,0.10,15.37,,,100,1000.0,69.4,97.2,0.0,300.0,74.8,12.49
1783753241.733522,36635,21.48,9.32,361.24,89.78,332.38,332.36,,,311.32,0.29,0.11,0.02,,28.66,28.53,,,100,1000.0,69.1,97.2,7.0,300.0,74.8,12.49
1783753241.908760,36646,20.98,9.67,79.07,6.62,72.73,72.70,,,66.31,0.07,0.10,0.03,,6.16,13.35,,,100,1000.0,69.4,97.2,0.0,300.0,74.8,12.49
1783753241.937729,36648,24.05,4.62,0.73,22.03,134.79,134.77,,,129.56,0.06,0.10,0.02,,0.07,9.20,,,100,1000.0,72.4,98.2,0.0,300.0,74.8,12.49
1783753242.149337,36650,18.24,9.67,112.84,16.98,106.92,106.90,,,87.68,0.06,0.21,0.02,,5.64,13.35,,,100,1000.0,72.4,98.0,9.0,300.0,74.8,12.49
1783753242.154596,36651,29.75,4.62,116.74,7.82,116.41,116.39,,,116.12,0.06,0.21,0.02,,0.06,9.20,,,100,1000.0,72.4,98.2,0.0,300.0,74.8,12.49
1783753242.379416,36657,30.37,4.62,115.55,7.17,115.25,115.24,,,113.60,0.06,0.14,0.02,,0.09,9.20,,,100,1000.0,72.4,98.2,0.0,300.0,74.8,12.49
1783753242.385179,36657,27.62,9.67,105.10,16.11,99.40,99.38,,,88.29,0.05,5.38,0.02,,0.25,24.92,,,100,1000.0,72.4,98.0,9.0,300.0,74.8,12.49
1783753242.592722,36662,31.87,4.62,103.45,0.57,103.20,103.18,,,101.24,0.08,0.11,0.02,,0.07,12.74,,,100,1000.0,72.4,98.2,0.0,300.0,74.8,12.49
1783753242.717095,36666,19.65,9.51,56.48,10.24,56.14,56.13,,,41.72,0.07,0.21,0.02,,0.06,24.92,,,100,1000.0,72.4,98.0,9.0,300.0,74.8,12.49
1783753242.872982,36667,35.18,4.62,194.06,0.45,175.34,175.31,,,161.49,0.08,0.11,0.02,,18.53,12.74,,,100,1000.0,72.4,98.2,0.0,300.0,74.8,12.49
1783753243.030108,36670,23.72,9.51,199.60,0.75,196.24,196.22,,,193.12,0.06,0.10,0.02,,3.18,5.62,,,100,1000.0,72.4,98.0,9.0,300.0,74.8,12.49
1783753243.149746,36676,32.50,8.65,99.99,0.47,99.76,99.74,,,85.02,0.07,0.09,0.02,,0.07,14.93,,,100,1000.0,70.5,98.0,11.0,300.0,74.8,12.45
1783753243.386911,36681,27.62,8.65,127.69,17.50,127.35,127.33,,,127.03,0.06,0.21,0.02,,0.07,14.93,,,100,1000.0,70.5,98.0,11.0,300.0,74.8,12.45
1783753243.445312,36681,34.52,9.51,202.88,0.54,199.92,199.90,,,179.16,0.07,0.21,0.02,,2.68,5.62,,,100,1000.0,71.1,98.2,7.0,300.0,74.8,12.45
1783753243.624052,36692,29.08,8.65,5.50,11.03,40.48,40.46,,,40.17,0.06,0.17,0.03,,5.45,30.00,,,100,1000.0,70.5,98.0,11.0,300.0,74.8,12.45
1783753243.827525,36697,29.30,8.65,0.11,15.16,81.74,81.72,,,65.38,0.06,0.15,0.02,,0.07,30.00,,,100,1000.0,70.5,98.0,11.0,300.0,74.8,12.45
1783753244.024095,36687,24.11,5.43,532.84,37.26,492.11,492.09,,,467.70,0.05,11.67,0.02,,11.93,17.05,,,100,1000.0,71.1,98.2,7.0,300.0,74.8,12.45
1783753244.266020,36702,26.19,5.43,202.11,27.55,197.63,197.62,,,182.30,0.05,0.09,0.02,,0.06,4.26,,,100,1000.0,71.1,98.2,7.0,300.0,74.8,12.45
1783753244.301764,36703,20.18,9.88,198.23,10.60,161.60,161.58,,,151.38,0.05,0.10,0.02,,0.07,36.34,,,100,1000.0,69.4,97.1,7.0,300.0,73.9,12.45
1783753244.577582,36712,27.70,5.43,112.24,20.29,112.02,112.01,,,97.60,0.05,0.09,0.02,,0.07,4.26,,,100,1000.0,70.1,97.5,8.0,300.0,74.8,12.45
1783753244.590736,36713,29.40,9.88,79.22,16.86,65.53,65.52,,,64.80,0.05,0.14,0.02,,13.48,36.34,,,100,1000.0,69.4,97.1,7.0,300.0,73.9,12.45
1783753244.816525,36719,20.25,9.88,52.68,57.66,52.43,52.42,,,42.05,0.06,0.10,0.02,,0.07,16.68,,,100,1000.0,69.4,97.1,7.0,300.0,73.9,12.45
1783753244.997080,36722,20.22,5.43,130.19,7.05,129.85,129.83,,,120.83,0.07,0.20,0.02,,0.06,16.78,,,100,1000.0,70.1,97.5,8.0,300.0,74.8,12.45
1783753245.054505,36724,23.85,8.28,104.58,0.41,104.37,104.35,,,103.89,0.06,0.09,0.02,,0.06,16.68,,,100,1000.0,69.4,97.1,7.0,300.0,73.9,12.45
1783753245.217688,36727,22.39,8.38,130.66,0.45,111.44,111.42,,,90.78,0.07,0.17,0.02,,3.36,15.62,,,100,1000.0,70.1,97.5,8.0,300.0,74.8,12.45
1783753245.301827,36729,26.09,8.28,131.77,22.36,125.50,125.48,,,114.93,0.05,0.09,0.02,,0.06,6.04,,,100,1000.0,73.2,100.0,9.0,300.0,74.8,12.45
1783753245.443123,36736,22.38,8.38,30.20,0.54,87.94,87.92,,,87.48,0.12,0.10,0.02,,30.15,15.62,,,100,1000.0,72.5,100.0,9.0,300.0,74.8,12.45
1783753245.517428,36735,20.15,8.28,115.65,15.82,101.63,101.61,,,88.02,0.07,10.85,0.02,,3.10,6.04,,,100,1000.0,73.2,100.0,9.0,300.0,74.8,12.45
1783753245.763489,36743,24.64,8.28,101.31,28.95,100.78,100.75,,,86.38,0.07,0.19,0.03,,0.25,6.04,,,100,1000.0,73.2,100.0,9.0,300.0,74.8,12.45
1783753245.819415,36745,28.82,8.38,98.89,16.91,82.91,82.89,,,63.51,0.07,0.10,0.02,,15.81,26.24,,,100,1000.0,72.5,100.0,9.0,300.0,74.8,12.45
1783753246.006069,36748,10.38,8.28,145.70,10.60,126.44,126.43,,,106.36,0.06,0.09,0.02,,19.09,58.66,,,100,1000.0,73.2,100.0,9.0,300.0,74.8,12.45
1783753246.064151,36751,30.10,8.38,117.77,6.33,92.95,92.93,,,88.18,0.07,0.22,0.02,,24.53,26.24,,,100,1000.0,72.5,100.0,9.0,300.0,74.8,12.45
1783753246.358102,36758,19.88,8.40,131.61,11.29,127.05,127.03,,,113.55,0.08,0.11,0.02,,4.37,58.66,,,100,1000.0,72.0,99.1,8.0,300.0,74.8,12.45
1783753246.441376,36762,26.37,9.87,64.32,27.78,54.67,54.66,,,49.75,0.08,0.10,0.02,,8.94,25.48,,,100,1000.0,72.5,99.1,9.0,300.0,74.8,12.45
1783753246.645158,36765,20.71,8.40,115.66,53.44,115.32,115.30,,,100.66,0.07,0.21,0.02,,0.07,41.62,,,100,1000.0,72.0,99.1,8.0,300.0,74.8,12.45
1783753246.679434,36767,25.64,9.87,94.95,23.35,94.70,94.69,,,84.55,0.06,0.10,0.02,,0.07,25.48,,,100,1000.0,72.5,99.1,9.0,300.0,74.8,12.45
1783753246.906538,36775,22.08,9.87,3.35,24.92,109.44,109.42,,,108.62,0.06,0.09,0.03,,3.29,59.86,,,100,1000.0,72.5,99.1,9.0,300.0,74.8,12.45
1783753247.008520,36771,26.71,8.40,250.04,22.62,249.76,249.75,,,235.26,0.05,0.14,0.02,,0.07,41.62,,,100,1000.0,72.0,99.1,8.0,300.0,74.8,12.45
1783753247.109760,36781,28.67,9.87,0.11,12.19,92.05,92.03,,,91.76,0.06,0.21,0.02,,0.07,59.86,,,100,1000.0,72.5,99.1,9.0,300.0,74.8,12.45
1783753247.329388,36786,28.15,6.76,48.92,18.51,48.67,48.65,,,38.33,0.06,0.11,0.02,,0.07,41.29,,,100,1000.0,71.8,99.0,9.0,300.0,74.8,12.09
1783753247.461404,36784,28.39,8.13,246.09,22.22,211.04,211.03,,,200.61,0.07,0.15,0.02,,0.23,34.60,,,100,1000.0,72.5,99.1,9.0,300.0,74.8,12.45
1783753247.546708,36792,39.68,6.76,51.77,5.87,51.57,51.55,,,46.57,0.06,0.10,0.02,,0.05,41.29,,,100,1000.0,71.8,99.0,9.0,300.0,74.8,12.09
1783753247.720124,36795,19.05,8.13,68.87,13.12,68.56,68.54,,,64.70,0.08,0.13,0.02,,0.08,34.60,,,100,1000.0,71.0,99.1,9.0,300.0,74.8,12.09
1783753247.757035,36796,21.39,6.76,84.70,9.68,84.42,84.41,,,77.19,0.07,0.10,0.02,,0.11,24.54,,,100,1000.0,71.8,99.0,9.0,300.0,74.8,12.09
1783753247.959767,36800,20.45,6.76,104.37,9.04,81.53,81.51,,,79.74,0.12,3.94,0.02,,18.81,24.54,,,100,1000.0,71.8,99.0,9.0,300.0,74.8,12.09
1783753247.966100,36800,18.68,8.13,109.77,15.99,109.57,109.55,,,98.37,0.05,0.09,0.02,,0.05,36.27,,,100,1000.0,71.0,99.1,9.0,300.0,74.8,12.09
1783753248.170265,36808,27.99,10.89,6.06,18.38,69.49,69.47,,,69.19,0.06,0.16,0.03,,0.07,5.94,,,100,1000.0,71.8,99.0,9.0,300.0,74.8,12.09
1783753248.305462,36810,22.28,8.13,75.81,0.45,75.16,75.14,,,69.17,0.06,0.28,0.05,,0.16,36.27,,,100,1000.0,71.0,99.1,9.0,300.0,74.8,12.09
1783753248.394869,36814,25.31,10.89,9.90,26.44,68.68,68.66,,,54.50,0.07,0.10,0.03,,9.85,5.94,,,100,1000.0,72.0,99.1,8.0,300.0,74.8,12.09
1783753248.526722,36816,26.32,10.33,65.09,22.83,64.56,64.54,,,57.10,0.08,0.18,0.02,,0.28,27.49,,,100,1000.0,71.0,99.1,9.0,300.0,74.8,12.09
1783753248.607471,36819,30.03,10.89,10.41,10.75,48.21,48.19,,,34.74,0.06,0.10,0.03,,10.36,5.94,,,100,1000.0,72.0,99.1,8.0,300.0,74.8,12.09
1783753248.737007,36820,19.59,10.33,77.92,13.30,77.57,77.55,,,73.48,0.08,0.12,0.03,,0.13,27.49,,,100,1000.0,71.9,99.1,7.0,300.0,74.8,12.09
1783753248.848748,36821,15.75,10.89,124.71,37.00,101.29,101.27,,,73.74,0.07,0.09,0.02,,0.07,23.19,,,100,1000.0,72.0,99.1,8.0,300.0,74.8,12.09
1783753248.941597,36827,21.95,10.33,0.12,0.38,46.42,46.40,,,40.61,0.07,0.10,0.02,,0.07,19.33,,,100,1000.0,71.9,99.1,7.0,300.0,74.8,12.09
1783753249.126639,36827,19.15,10.89,172.84,12.28,162.27,162.25,,,156.93,0.06,10.24,0.02,,0.26,23.19,,,100,1000.0,72.0,99.1,8.0,300.0,74.8,12.09
1783753249.441712,36840,29.91,7.05,35.55,12.17,35.31,35.30,,,34.97,0.06,0.10,0.02,,0.07,7.76,,,100,1000.0,71.7,99.0,10.0,300.0,74.8,12.09
1783753249.461930,36834,35.73,10.33,268.75,0.51,227.80,227.78,,,209.37,0.09,13.72,0.02,,27.14,19.33,,,100,1000.0,71.9,99.1,7.0,300.0,74.8,12.09
1783753249.688207,36841,23.29,7.75,194.41,21.71,177.23,177.22,,,167.72,0.05,0.14,0.02,,0.18,16.80,,,100,1000.0,71.9,99.1,7.0,300.0,74.8,12.09
1783753249.764558,36846,28.86,7.05,113.56,22.22,113.32,113.30,,,95.66,0.06,0.10,0.02,,0.08,7.76,,,100,1000.0,71.7,99.0,10.0,300.0,74.8,12.09
1783753249.971491,36852,28.61,7.05,101.42,14.11,93.46,93.45,,,89.66,0.07,0.10,0.02,,0.08,7.70,,,100,1000.0,71.7,99.0,10.0,300.0,74.8,12.09
1783753250.007141,36853,21.64,7.75,76.62,48.64,76.39,76.37,,,60.86,0.06,0.10,0.02,,0.07,16.80,,,100,1000.0,72.0,99.1,8.0,300.0,74.8,12.09
1783753250.364167,36862,27.55,9.44,87.07,25.15,86.61,86.58,,,86.25,0.07,0.16,0.03,,0.21,7.70,,,100,1000.0,71.7,99.0,10.0,300.0,74.8,12.09
1783753250.411710,36858,19.11,7.75,273.01,12.59,272.76,272.74,,,259.93,0.07,0.11,0.02,,0.07,5.83,,,100,1000.0,72.0,99.1,8.0,300.0,74.8,12.09
1783753250.671898,36867,25.76,9.44,190.74,23.13,184.81,184.79,,,174.11,0.06,0.10,0.02,,0.06,5.69,,,100,1000.0,72.5,99.1,9.0,300.0,74.8,12.09
1783753250.779301,36870,20.55,7.33,177.37,13.80,164.82,164.80,,,151.73,0.07,0.15,0.02,,0.22,12.10,,,100,1000.0,72.0,99.1,8.0,300.0,74.8,12.09
1783753250.931176,36878,23.85,9.44,46.81,0.41,45.70,45.68,,,43.95,0.06,0.10,0.02,,0.94,5.69,,,100,1000.0,72.5,99.1,9.0,300.0,74.8,12.09
1783753251.196037,36883,30.59,9.44,117.39,10.75,89.59,89.57,,,89.28,0.06,0.19,0.02,,0.07,27.46,,,100,1000.0,72.5,99.1,9.0,300.0,74.8,12.09
1783753251.199452,36882,28.22,7.33,146.88,12.73,143.45,143.43,,,138.86,0.06,0.11,0.02,,3.25,12.10,,,100,1000.0,71.9,99.1,8.0,300.0,74.8,12.09
1783753251.449456,36890,27.86,8.29,77.33,57.04,75.62,75.60,,,59.35,0.06,0.25,0.02,,0.22,27.46,,,100,1000.0,71.8,99.0,9.0,300.0,74.8,12.09
1783753251.563231,36892,32.57,7.33,120.40,0.44,109.62,109.60,,,94.74,0.07,0.10,0.02,,10.61,12.28,,,100,1000.0,71.9,99.1,8.0,300.0,74.8,12.09
1783753251.693043,36895,22.82,8.29,121.73,0.51,109.40,109.38,,,106.24,0.06,0.09,0.02,,12.17,27.46,,,100,1000.0,71.8,99.0,9.0,300.0,74.8,12.09
1783753251.799486,36900,19.36,8.82,23.91,11.32,47.04,47.02,,,46.20,0.07,0.30,0.03,,0.26,23.60,,,100,1000.0,71.9,99.1,8.0,300.0,74.8,12.09
1783753251.945282,36902,27.50,8.29,130.69,15.70,130.46,130.44,,,119.17,0.07,0.10,0.02,,0.07,14.21,,,100,1000.0,71.8,99.0,9.0,300.0,74.8,12.09
1783753252.184131,36908,21.75,8.29,124.75,0.41,117.48,117.46,,,111.43,0.07,0.10,0.02,,7.10,14.21,,,100,1000.0,71.8,99.0,9.0,300.0,74.8,12.09
1783753252.184989,36908,28.94,8.82,121.10,13.43,120.84,120.81,,,102.49,0.08,0.11,0.02,,0.06,23.60,,,100,1000.0,72.6,99.0,12.0,300.0,74.8,12.09
1783753252.437711,36913,21.26,8.29,158.80,0.52,130.66,130.63,,,125.24,0.07,10.76,0.02,,0.07,17.23,,,100,1000.0,71.8,99.0,9.0,300.0,74.8,12.09
1783753252.438071,36913,21.40,8.82,158.96,0.52,130.64,130.62,,,129.43,0.05,0.09,0.02,,1.98,26.17,,,100,1000.0,72.6,99.0,12.0,300.0,74.8,12.09
1783753252.707039,36921,23.48,8.03,50.77,0.60,50.50,50.48,,,45.92,0.07,0.11,0.02,,0.07,17.23,,,100,1000.0,71.5,98.2,8.0,300.0,74.8,12.41
1783753252.733117,36922,23.77,8.82,36.24,0.51,35.95,35.93,,,35.56,0.07,0.12,0.02,,0.09,26.17,,,100,1000.0,72.6,99.0,12.0,300.0,74.8,12.09
1783753252.952811,36926,33.04,8.03,92.29,0.41,64.07,64.05,,,57.99,0.08,0.10,0.02,,0.07,27.98,,,100,1000.0,71.5,98.2,8.0,300.0,74.8,12.41
1783753253.186223,36931,19.00,8.03,121.54,21.81,115.39,115.38,,,97.58,0.06,0.10,0.02,,5.98,27.98,,,100,1000.0,71.5,98.2,8.0,300.0,74.8,12.41
1783753253.275612,36927,29.27,6.77,391.89,13.70,224.76,224.74,,,211.08,0.06,0.28,0.02,,0.21,4.67,,,100,1000.0,71.0,99.1,8.0,300.0,73.9,12.41
1783753253.396314,36938,28.97,8.03,94.24,11.65,93.90,93.88,,,82.63,0.06,0.21,0.02,,0.07,27.98,,,100,1000.0,71.5,98.2,8.0,300.0,74.8,12.41
1783753253.643065,36943,23.50,6.77,143.69,24.97,143.45,143.44,,,128.95,0.06,0.09,0.02,,0.07,7.59,,,100,1000.0,71.0,99.1,8.0,300.0,73.9,12.41
1783753253.723802,36944,30.06,8.67,221.78,10.39,220.60,220.58,,,219.57,0.06,0.22,0.02,,0.38,22.31,,,100,1000.0,69.3,97.1,9.0,300.0,73.9,12.41
1783753253.851882,36952,27.51,6.77,7.09,1.81,97.70,97.68,,,90.33,0.07,0.10,0.03,,0.07,6.96,,,100,1000.0,71.0,99.1,8.0,300.0,73.9,12.41
1783753254.150566,36953,21.58,8.67,247.16,0.50,209.02,209.00,,,191.82,0.07,0.10,0.02,,19.10,18.85,,,100,1000.0,69.3,97.1,9.0,300.0,73.9,12.41
1783753254.305107,36959,20.12,7.77,164.40,8.76,142.72,142.71,,,140.48,0.07,10.91,0.02,,10.68,6.96,,,100,1000.0,69.8,98.0,8.0,300.0,74.8,12.41
1783753254.491803,36966,27.16,8.67,92.07,17.99,81.34,81.32,,,78.59,0.06,0.10,0.02,,10.56,18.85,,,100,1000.0,69.3,97.1,9.0,300.0,73.9,12.41
1783753254.559754,36969,32.82,7.77,67.13,0.43,66.85,66.83,,,66.15,0.07,0.14,0.02,,0.07,13.88,,,100,1000.0,69.8,98.0,8.0,300.0,74.8,12.41
1783753254.924572,36972,11.91,7.77,264.10,0.48,259.09,259.07,,,224.39,0.07,1.24,0.03,,0.09,13.88,,,100,1000.0,69.8,98.0,8.0,300.0,74.8,12.41
1783753255.034244,36976,27.10,7.63,234.13,22.02,230.09,230.07,,,213.73,0.07,3.73,0.02,,0.22,13.87,,,100,1000.0,72.9,99.0,7.0,300.0,74.8,12.41
1783753255.308193,36984,20.61,7.98,142.48,13.30,138.79,138.77,,,137.59,0.07,0.29,0.02,,3.32,18.08,,,100,1000.0,71.9,99.0,9.0,300.0,74.8,12.41
1783753255.316248,36986,22.78,7.63,72.40,0.46,72.17,72.16,,,67.34,0.06,0.09,0.02,,0.07,13.71,,,100,1000.0,72.9,99.0,7.0,300.0,74.8,12.41
1783753255.523373,36993,20.65,7.98,4.54,0.39,44.74,44.73,,,44.42,0.05,0.17,0.03,,0.07,4.41,,,100,1000.0,71.9,99.0,9.0,300.0,74.8,12.41
1783753255.545613,36991,24.35,7.63,86.77,38.69,86.52,86.50,,,62.07,0.06,0.10,0.02,,0.09,13.71,,,100,1000.0,72.9,99.0,7.0,300.0,74.8,12.41
1783753255.730765,36998,31.48,7.98,10.14,10.74,58.18,58.16,,,57.85,0.06,0.11,0.04,,10.07,4.41,,,100,1000.0,71.9,99.0,9.0,300.0,74.8,12.41
1783753255.784887,36996,16.59,7.63,117.27,31.57,113.12,113.10,,,109.46,0.06,0.09,0.02,,0.07,3.91,,,100,1000.0,70.9,100.0,6.0,300.0,74.8,12.41
1783753255.993429,37000,23.82,7.98,188.85,0.53,178.83,178.82,,,176.27,0.06,0.09,0.02,,9.86,4.41,,,100,1000.0,71.9,99.0,9.0,300.0,74.8,12.41
1783753256.170547,37003,11.24,9.68,103.95,0.57,103.55,103.53,,,103.26,0.05,0.14,0.02,,0.19,3.91,,,100,1000.0,70.9,100.0,6.0,300.0,74.8,12.41
1783753256.201573,37005,18.75,7.98,43.71,13.94,144.83,144.81,,,141.48,0.07,0.10,0.03,,0.08,43.58,,,100,1000.0,73.5,100.0,6.0,300.0,74.8,12.41
1783753256.416159,37008,20.25,9.68,146.20,13.28,145.92,145.90,,,135.07,0.08,0.11,0.02,,0.10,21.72,,,100,1000.0,70.9,100.0,6.0,300.0,74.8,12.41
1783753256.563881,37008,28.29,7.17,299.97,22.10,299.64,299.62,,,278.52,0.08,0.19,0.02,,0.06,43.58,,,100,1000.0,73.5,100.0,6.0,300.0,74.8,12.41
1783753256.624032,37012,9.79,9.68,21.14,10.57,34.81,34.79,,,34.33,0.06,0.10,0.02,,0.07,21.72,,,100,1000.0,75.4,99.1,7.0,300.0,75.8,12.41
1783753256.830437,37012,13.31,7.17,265.96,0.40,265.45,265.43,,,265.11,0.06,0.18,0.03,,0.25,43.58,,,100,1000.0,73.5,100.0,6.0,300.0,74.8,12.41
1783753256.884070,37015,24.04,9.68,156.39,33.16,152.14,152.13,,,134.48,0.05,0.09,0.02,,0.07,4.01,,,100,1000.0,75.4,99.1,7.0,300.0,75.8,12.41
1783753257.104488,37022,20.35,9.68,121.53,13.02,102.78,102.76,,,88.40,0.07,4.64,0.02,,14.04,4.01,,,100,1000.0,75.4,99.1,7.0,300.0,75.8,12.41
1783753257.174876,37025,19.29,7.17,56.27,0.48,56.04,56.02,,,55.75,0.06,0.09,0.02,,0.07,13.27,,,100,1000.0,73.7,100.0,8.0,300.0,74.8,12.41
1783753257.321427,37027,21.90,8.69,101.95,0.44,93.78,93.72,,,90.98,0.09,5.41,0.02,,0.06,4.01,,,100,1000.0,75.4,99.1,7.0,300.0,75.8,12.41
1783753257.465964,37030,32.48,7.17,153.02,0.40,133.94,133.92,,,132.09,0.06,0.10,0.02,,18.91,13.27,,,100,1000.0,73.7,100.0,8.0,300.0,74.8,12.41
1783753257.672952,37034,22.12,6.31,179.18,20.61,168.14,168.12,,,139.74,0.09,0.22,0.02,,0.07,10.67,,,100,1000.0,73.7,100.0,8.0,300.0,74.8,12.41
1783753257.757188,37038,24.39,8.69,120.78,28.21,119.34,119.33,,,113.09,0.07,0.10,0.02,,0.68,9.23,,,100,1000.0,72.7,100.0,10.0,300.0,74.8,12.29
1783753257.891926,37040,28.48,6.31,187.50,27.51,187.18,187.16,,,167.32,0.07,0.18,0.02,,0.07,10.67,,,100,1000.0,73.7,100.0,8.0,300.0,74.8,12.41
1783753257.978258,37044,27.45,8.69,110.69,16.08,105.88,105.86,,,94.41,0.08,0.13,0.02,,0.21,4.39,,,100,1000.0,72.7,100.0,10.0,300.0,74.8,12.29
1783753258.182422,37049,21.54,8.69,88.48,0.46,88.12,88.11,,,85.59,0.06,0.23,0.02,,0.07,4.39,,,100,1000.0,72.7,100.0,10.0,300.0,74.8,12.29
1783753258.265263,37049,19.08,6.31,163.75,20.02,130.92,130.90,,,118.44,0.07,0.10,0.02,,6.27,13.23,,,100,1000.0,72.3,100.0,10.0,300.0,74.8,12.29
1783753258.410259,37054,23.83,9.18,143.17,0.48,123.00,122.98,,,119.68,0.07,10.36,0.02,,9.72,4.39,,,100,1000.0,72.7,100.0,10.0,300.0,74.8,12.29
1783753258.583572,37060,31.68,6.31,71.66,35.17,57.02,57.00,,,55.45,0.06,0.10,0.02,,0.07,14.38,,,100,1000.0,72.3,100.0,10.0,300.0,74.8,12.29
1783753258.650802,37060,24.98,9.18,111.06,31.63,110.35,110.34,,,99.24,0.07,0.11,0.02,,0.53,21.18,,,100,1000.0,72.7,100.0,10.0,300.0,74.8,12.29
1783753258.805387,37067,20.17,8.23,0.13,11.35,59.76,59.74,,,59.32,0.05,0.23,0.03,,0.08,14.38,,,100,1000.0,72.3,100.0,10.0,300.0,74.8,12.29
1783753258.955864,37066,19.54,9.18,176.21,13.09,172.62,172.61,,,145.41,0.07,0.10,0.02,,3.42,21.18,,,100,1000.0,71.5,99.0,7.0,300.0,74.8,12.29
1783753259.120062,37073,23.82,8.23,62.12,0.52,55.63,55.61,,,53.26,0.07,0.10,0.02,,0.07,6.23,,,100,1000.0,72.3,100.0,10.0,300.0,74.8,12.29
1783753259.355193,37079,16.81,8.23,3.46,29.67,56.78,56.76,,,46.50,0.07,0.12,0.03,,3.41,6.23,,,100,1000.0,71.7,98.1,9.0,300.0,74.8,12.29
1783753259.367402,37077,26.67,9.18,150.45,28.16,139.96,139.94,,,124.34,0.07,0.22,0.02,,10.21,16.52,,,100,1000.0,71.5,99.0,7.0,300.0,74.8,12.29
1783753259.581193,37083,34.97,8.23,115.09,22.52,114.65,114.64,,,114.37,0.05,0.09,0.02,,0.28,6.23,,,100,1000.0,71.7,98.1,9.0,300.0,74.8,12.29
1783753259.625781,37083,29.21,7.40,155.07,13.57,152.12,152.10,,,141.58,0.07,0.21,0.02,,2.67,16.52,,,100,1000.0,71.5,99.0,7.0,300.0,74.8,12.29
1783753259.793237,37092,27.81,9.99,0.14,23.73,74.88,74.86,,,65.91,0.07,0.24,0.03,,0.08,6.59,,,100,1000.0,71.7,98.1,9.0,300.0,74.8,12.29
1783753259.842216,37090,18.73,7.40,109.08,20.56,64.69,64.67,,,54.04,0.07,0.10,0.02,,0.07,12.50,,,100,1000.0,70.8,99.1,7.0,300.0,74.8,12.29
1783753260.004044,37097,29.15,9.99,0.14,10.63,57.19,57.17,,,45.18,0.06,0.15,0.03,,0.09,6.59,,,100,1000.0,71.7,98.1,9.0,300.0,74.8,12.29
1783753260.262086,37100,19.42,7.40,117.23,11.11,78.63,78.61,,,72.53,0.07,0.10,0.02,,3.34,35.10,,,100,1000.0,70.8,99.1,7.0,300.0,74.8,12.29
1783753260.402166,37104,27.87,9.99,111.01,20.31,92.76,92.74,,,80.24,0.06,0.11,0.02,,18.06,20.25,,,100,1000.0,72.5,100.0,14.0,300.0,74.8,12.29
1783753260.577531,37106,19.35,7.40,197.09,15.53,184.62,184.60,,,181.20,0.05,10.15,0.02,,2.25,35.10,,,100,1000.0,70.8,99.1,7.0,300.0,74.8,12.29
1783753260.702057,37111,27.00,9.99,143.41,14.11,134.21,134.19,,,112.86,0.06,0.10,0.02,,9.04,20.25,,,100,1000.0,72.5,100.0,14.0,300.0,74.8,12.29
1783753260.780771,37111,20.86,7.79,160.68,41.97,160.16,160.14,,,154.76,0.07,0.24,0.02,,0.23,35.10,,,100,1000.0,70.8,99.1,7.0,300.0,74.8,12.29
1783753260.930678,37117,28.67,8.59,110.84,12.99,90.28,90.26,,,82.18,0.08,5.48,0.02,,15.00,4.49,,,100,1000.0,72.5,100.0,14.0,300.0,74.8,12.29
1783753261.135203,37125,11.92,8.59,0.14,0.46,66.93,66.91,,,66.62,0.06,0.15,0.03,,0.09,4.49,,,100,1000.0,72.5,100.0,14.0,300.0,74.8,12.29
1783753261.147200,37124,28.28,7.79,87.63,19.37,87.42,87.40,,,78.39,0.06,0.09,0.02,,0.06,6.16,,,100,1000.0,72.7,100.0,8.0,300.0,73.9,12.29
1783753261.375745,37130,18.97,7.79,32.00,21.59,64.45,64.43,,,59.37,0.08,0.11,0.02,,3.17,28.77,,,100,1000.0,72.7,100.0,8.0,300.0,73.9,12.29
1783753261.527621,37131,19.29,8.59,115.95,9.52,115.72,115.70,,,105.55,0.06,0.10,0.02,,0.07,12.11,,,100,1000.0,71.2,100.0,12.0,300.0,74.8,12.29
